time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2025-11-16 23:48:54, 22.1565,65.5228, 461.2, 5698,-42.1,-48.3,-44.4, 51, 77, 0.10,306, 5.2
2025-11-16 23:49:01, 22.1569,65.5226, 459.7, 5721,-41.9,-51.2,-47.1, 36, 54, 0.08,312, 5.6
2025-11-16 23:49:04, 22.1573,65.5224, 458.7, 5735,-42.0,-52.4,-48.2, 32, 48, 0.07,313, 5.6
2025-11-16 23:50:55, 22.1654,65.5194, 425.7, 6236,-45.2,-52.7,-48.6, 43, 67, 0.07,315, 5.0
2025-11-16 23:51:23, 22.1673,65.5188, 417.7, 6363,-46.0,-53.5,-49.4, 42, 66, 0.06,293, 4.3
2025-11-16 23:52:24, 22.1732,65.5179, 401.2, 6630,-47.2,-54.4,-50.2, 44, 69, 0.06,297, 5.0
2025-11-16 23:52:29, 22.1736,65.5178, 400.0, 6650,-47.3,-54.6,-50.4, 44, 69, 0.06,299, 5.1
2025-11-16 23:53:34, 22.1820,65.5156, 382.0, 6954,-48.3,-57.0,-52.8, 36, 58, 0.05,306, 8.9
2025-11-16 23:55:42, 22.2056,65.5110, 349.2, 7539,-51.7,-58.2,-53.9, 46, 76, 0.04,287, 9.2
2025-11-16 23:57:26, 22.2263,65.5073, 325.9, 7984,-54.1,-60.8,-56.4, 44, 75, 0.03,296,10.1
2025-11-16 23:58:11, 22.2338,65.5051, 315.9, 8185,-55.3,-60.4,-56.1, 53, 90, 0.04,320,10.7
2025-11-16 23:58:23, 22.2357,65.5040, 312.7, 8249,-54.5,-60.2,-55.8, 50, 84, 0.04,330,11.7
2025-11-16 23:58:37, 22.2370,65.5027, 309.9, 8307,-54.5,-61.3,-56.9, 43, 73, 0.03,338,10.8
2025-11-16 23:58:52, 22.2381,65.5015, 306.7, 8373,-54.1,-65.1,-60.6, 25, 42, 0.02,342,10.6
2025-11-16 23:59:23, 22.2398,65.4984, 300.0, 8515,-54.2,-64.2,-59.7, 29, 49, 0.02,351,10.6
2025-11-16 23:59:41, 22.2402,65.4968, 296.2, 8597,-54.1,-64.1,-59.6, 29, 49, 0.02,356, 9.5
2025-11-17 00:01:04, 22.2418,65.4932, 279.7, 8966,-52.1,-67.9,-63.3, 14, 23, 0.02,  8, 2.8
2025-11-17 00:01:57, 22.2409,65.4919, 269.9, 9196,-52.4,-68.3,-63.7, 13, 22, 0.01,292, 0.1
2025-11-17 00:02:38, 22.2429,65.4918, 262.7, 9373,-51.3,-69.3,-64.7, 10, 17, 0.01,280, 3.7
2025-11-17 00:03:49, 22.2471,65.4919, 250.0, 9693,-52.4,-72.2,-67.5,  8, 13, 0.01,288, 2.5
2025-11-17 00:05:10, 22.2528,65.4911, 234.5,10103,-54.4,-75.7,-71.0,  6, 10, 0.01,260, 6.6
2025-11-17 00:06:05, 22.2605,65.4910, 225.7,10347,-55.9,-76.7,-71.9,  6, 10, 0.01,285, 5.1
2025-11-17 00:06:23, 22.2622,65.4908, 223.1,10420,-56.2,-77.5,-72.8,  6, 10, 0.00,280, 5.5
2025-11-17 00:07:26, 22.2754,65.4908, 213.8,10693,-54.4,-79.7,-74.9,  3,  5, 0.00,264,11.7
2025-11-17 00:08:14, 22.2870,65.4901, 206.0,10932,-53.4,-79.5,-74.7,  3,  5, 0.00,294,11.5
2025-11-17 00:08:15, 22.2872,65.4901, 205.8,10937,-53.3,-79.4,-74.7,  3,  5, 0.00,295,11.5
2025-11-17 00:08:54, 22.2960,65.4882, 200.0,11122,-53.7,-79.7,-75.0,  3,  5, 0.00,299,11.9
2025-11-17 00:09:05, 22.2982,65.4876, 198.3,11175,-54.1,-80.0,-75.3,  3,  5, 0.00,300,11.7
2025-11-17 00:09:51, 22.3101,65.4859, 191.0,11417,-55.1,-81.0,-76.2,  3,  5, 0.00,279,14.1
2025-11-17 00:10:50, 22.3261,65.4843, 183.2,11682,-55.7,-81.6,-76.9,  3,  5, 0.00,288,11.5
2025-11-17 00:11:45, 22.3385,65.4834, 176.7,11913,-54.7,-81.1,-76.3,  3,  5, 0.00,272,10.6
2025-11-17 00:13:05, 22.3574,65.4823, 167.5,12256,-56.2,-82.3,-77.5,  3,  5, 0.00,290,10.5
2025-11-17 00:13:51, 22.3660,65.4810, 162.0,12467,-55.7,-82.7,-77.9,  2,  4, 0.00,285, 7.9
2025-11-17 00:15:21, 22.3860,65.4802, 151.7,12885,-56.4,-83.3,-78.5,  2,  4, 0.00,265,10.6
2025-11-17 00:15:35, 22.3894,65.4803, 150.0,12955,-56.4,-83.3,-78.5,  2,  4, 0.00,269,11.4
2025-11-17 00:16:21, 22.4011,65.4796, 145.0,13171,-56.6,-83.6,-78.8,  2,  4, 0.00,286,12.4
2025-11-17 00:17:23, 22.4175,65.4787, 138.7,13452,-57.2,-84.0,-79.2,  2,  4, 0.00,268,12.6
2025-11-17 00:22:46, 22.5161,65.4737, 108.9,14970,-59.1,-85.7,-80.9,  2,  4, 0.00,278,15.9
2025-11-17 00:24:00, 22.5376,65.4715, 103.0,15318,-59.6,-85.8,-81.0,  2,  4, 0.00,293,13.3
2025-11-17 00:24:37, 22.5471,65.4702, 100.0,15502,-60.3,-86.0,-81.3,  2,  4, 0.00,280,11.5
2025-11-17 00:26:37, 22.5756,65.4695,  90.8,16098,-63.2,-86.9,-82.1,  3,  6, 0.00,268,14.5
2025-11-17 00:29:10, 22.6271,65.4677,  80.2,16859,-65.3,-87.6,-82.9,  3,  6, 0.00,280,20.0
2025-11-17 00:29:40, 22.6393,65.4665,  78.5,16995,-64.4,-87.4,-82.7,  3,  6, 0.00,287,18.6
2025-11-17 00:30:35, 22.6604,65.4629,  75.2,17257,-64.8,-87.6,-82.9,  3,  6, 0.00,296,20.3
2025-11-17 00:31:51, 22.6868,65.4566,  70.3,17665,-65.1,-87.9,-83.1,  3,  6, 0.00,301,18.2
2025-11-17 00:31:55, 22.6883,65.4562,  70.0,17690,-65.2,-88.0,-83.2,  3,  6, 0.00,300,17.7
2025-11-17 00:32:35, 22.7002,65.4543,  67.6,17907,-65.2,-87.9,-83.1,  3,  6, 0.00,275,14.1
2025-11-17 00:32:53, 22.7058,65.4545,  66.4,18013,-65.3,-87.8,-83.0,  3,  6, 0.00,263,14.9
2025-11-17 00:34:29, 22.7424,65.4550,  61.1,18516,-68.1,-88.8,-84.1,  4,  8, 0.00,273,20.0
2025-11-17 00:35:16, 22.7619,65.4534,  58.7,18752,-68.1,-89.1,-84.3,  4,  8, 0.00,288,19.7
2025-11-17 00:37:07, 22.8049,65.4482,  53.0,19365,-69.4,-89.6,-84.9,  4,  8, 0.00,279,18.5
2025-11-17 00:38:07, 22.8276,65.4448,  50.0,19714,-70.9,-90.1,-85.4,  5, 10, 0.00,300,18.3
2025-11-17 00:38:11, 22.8287,65.4445,  49.8,19734,-70.8,-90.1,-85.4,  5, 10, 0.00,301,18.2
2025-11-17 00:39:35, 22.8544,65.4386,  46.2,20182,-71.5,-90.2,-85.5,  5, 10, 0.00,296,15.2
2025-11-17 00:40:42, 22.8806,65.4369,  43.5,20538,-72.1,-90.4,-85.7,  5, 11, 0.00,273,22.0
2025-11-17 00:42:02, 22.9207,65.4350,  40.3,20985,-72.5,-91.0,-86.2,  5, 10, 0.00,282,25.6
2025-11-17 00:42:35, 22.9368,65.4327,  39.1,21170,-72.2,-90.7,-85.9,  5, 11, 0.00,292,21.9
2025-11-17 00:43:20, 22.9538,65.4299,  37.5,21402,-73.4,-91.5,-86.8,  5, 11, 0.00,284,17.5
2025-11-17 00:44:39, 22.9847,65.4279,  35.1,21803,-72.7,-91.1,-86.3,  5, 11, 0.00,278,17.2
2025-11-17 00:45:20, 22.9997,65.4268,  33.9,22009,-73.8,-91.8,-87.1,  5, 11, 0.00,281,17.3
2025-11-17 00:47:40,        ,       ,  30.0,22712,     ,     ,     ,   ,   ,     ,  0,    
